transaction_id,order_date,region,product_category,sales_channel,customer_segment,units_sold,unit_price,discount_rate,gross_revenue,discount_amount,net_revenue,month,seasonality_multiplier
6334,2024-01-14,South,Technology,Online,Mid Market,2,194.08,0.0,388.16,0.0,388.16,1,1.0
6335,2024-11-10,West,Services,Direct Sales,Small Business,9,174.84,0.0,1573.56,0.0,1966.95,11,1.25
6336,2024-05-20,Midwest,Software,Online,Enterprise,1,206.65,0.2,206.65,41.33,165.32,5,1.0
6337,2025-06-17,South,Technology,Online,Enterprise,5,202.71,0.0,1013.55,0.0,1114.91,6,1.1
6338,2023-03-17,South,Technology,Online,Mid Market,7,185.11,0.0,1295.77,0.0,1295.77,3,1.0
6339,2023-08-19,West,Office Supplies,Online,Consumer,10,221.86,0.1,2218.6,221.86,2196.41,8,1.1
6340,2025-08-19,West,Furniture,Retail,Consumer,3,216.94,0.05,650.82,32.54,680.11,8,1.1
6341,2023-10-29,South,Office Supplies,Partner,Enterprise,2,189.53,0.15,379.06,56.86,402.75,10,1.25
6342,2024-12-26,West,Services,Partner,Small Business,3,268.4,0.0,805.2,0.0,1006.5,12,1.25
6343,2023-08-03,West,Furniture,Partner,Small Business,7,97.51,0.0,682.57,0.0,750.83,8,1.1
6344,2023-03-10,West,Services,Online,Mid Market,1,161.58,0.0,161.58,0.0,161.58,3,1.0
6345,2024-01-28,West,Software,Retail,Small Business,8,163.23,0.0,1305.84,0.0,1305.84,1,1.0
6346,2023-09-24,Midwest,Technology,Direct Sales,Small Business,3,183.46,0.05,550.38,27.52,522.86,9,1.0
6347,2025-12-28,South,Software,Online,Mid Market,5,169.34,0.1,846.7,84.67,952.54,12,1.25
6348,2024-09-02,South,Office Supplies,Online,Enterprise,10,155.34,0.0,1553.4,0.0,1553.4,9,1.0
6349,2025-10-05,West,Technology,Retail,Enterprise,11,253.19,0.0,2785.09,0.0,3481.36,10,1.25
6350,2025-08-19,West,Furniture,Online,Small Business,5,130.33,0.1,651.65,65.17,645.13,8,1.1
6351,2024-12-28,West,Office Supplies,Online,Small Business,6,210.86,0.0,1265.16,0.0,1581.45,12,1.25
6352,2024-11-03,Northeast,Office Supplies,Partner,Small Business,7,156.29,0.1,1094.03,109.4,1230.78,11,1.25
6353,2024-02-27,Northeast,Services,Direct Sales,Mid Market,11,205.92,0.1,2265.12,226.51,2038.61,2,1.0
6354,2023-04-25,South,Services,Retail,Mid Market,1,257.28,0.0,257.28,0.0,257.28,4,1.0
6355,2023-08-08,Northeast,Technology,Partner,Mid Market,6,25.0,0.0,150.0,0.0,165.0,8,1.1
6356,2023-01-31,West,Software,Online,Small Business,2,139.4,0.05,278.8,13.94,264.86,1,1.0
6357,2024-09-08,South,Technology,Retail,Small Business,10,139.6,0.1,1396.0,139.6,1256.4,9,1.0
6358,2024-06-22,Northeast,Technology,Retail,Consumer,3,176.23,0.05,528.69,26.43,552.48,6,1.1
6359,2025-01-08,Northeast,Technology,Retail,Small Business,5,235.37,0.05,1176.85,58.84,1118.01,1,1.0
6360,2025-10-22,Northeast,Office Supplies,Online,Enterprise,1,286.3,0.2,286.3,57.26,286.3,10,1.25
6361,2025-05-20,South,Technology,Partner,Small Business,7,234.48,0.05,1641.36,82.07,1559.29,5,1.0
6362,2023-04-11,South,Furniture,Partner,Small Business,1,177.15,0.0,177.15,0.0,177.15,4,1.0
6363,2025-12-17,West,Technology,Retail,Small Business,8,156.66,0.05,1253.28,62.66,1488.27,12,1.25
6364,2024-11-22,Midwest,Furniture,Online,Consumer,11,268.4,0.0,2952.4,0.0,3690.5,11,1.25
6365,2025-07-29,South,Services,Online,Small Business,6,103.16,0.0,618.96,0.0,680.86,7,1.1
6366,2023-12-07,Northeast,Services,Online,Consumer,11,206.73,0.0,2274.03,0.0,2842.54,12,1.25
6367,2025-05-10,West,Software,Online,Enterprise,1,250.89,0.15,250.89,37.63,213.26,5,1.0
6368,2025-11-09,West,Office Supplies,Partner,Enterprise,7,168.55,0.0,1179.85,0.0,1474.81,11,1.25
6369,2023-02-07,Midwest,Software,Partner,Mid Market,10,202.33,0.1,2023.3,202.33,1820.97,2,1.0
6370,2024-10-21,Midwest,Software,Retail,Consumer,3,111.2,0.15,333.6,50.04,354.45,10,1.25
6371,2025-07-16,South,Software,Direct Sales,Mid Market,7,212.28,0.0,1485.96,0.0,1634.56,7,1.1
6372,2025-11-15,Northeast,Technology,Online,Mid Market,11,188.54,0.0,2073.94,0.0,2592.43,11,1.25
6373,2024-03-29,West,Furniture,Partner,Mid Market,8,214.92,0.0,1719.36,0.0,1719.36,3,1.0
6374,2025-01-06,South,Furniture,Online,Small Business,10,160.51,0.0,1605.1,0.0,1605.1,1,1.0
6375,2025-03-29,Northeast,Furniture,Online,Small Business,3,123.85,0.15,371.55,55.73,315.82,3,1.0
6376,2025-02-11,Northeast,Furniture,Online,Consumer,5,245.68,0.0,1228.4,0.0,1228.4,2,1.0
6377,2023-01-13,Northeast,Software,Direct Sales,Enterprise,10,246.95,0.0,2469.5,0.0,2469.5,1,1.0
6378,2025-07-03,Northeast,Software,Retail,Mid Market,2,216.09,0.0,432.18,0.0,475.4,7,1.1
6379,2025-07-09,Midwest,Technology,Online,Mid Market,2,206.7,0.0,413.4,0.0,454.74,7,1.1
6380,2025-04-04,Northeast,Furniture,Retail,Enterprise,1,52.56,0.0,52.56,0.0,52.56,4,1.0
6381,2024-01-06,South,Office Supplies,Online,Mid Market,3,251.34,0.0,754.02,0.0,754.02,1,1.0
6382,2023-11-28,Midwest,Technology,Online,Mid Market,4,210.99,0.0,843.96,0.0,1054.95,11,1.25
6383,2023-09-18,Midwest,Technology,Partner,Mid Market,3,254.64,0.0,763.92,0.0,763.92,9,1.0
6384,2024-11-27,South,Software,Online,Small Business,11,119.87,0.0,1318.57,0.0,1648.21,11,1.25
6385,2024-11-17,West,Furniture,Direct Sales,Small Business,8,221.09,0.2,1768.72,353.74,1768.72,11,1.25
6386,2025-08-07,West,Services,Retail,Consumer,1,217.6,0.0,217.6,0.0,239.36,8,1.1
6387,2024-01-22,Midwest,Software,Online,Consumer,5,25.0,0.05,125.0,6.25,118.75,1,1.0
6388,2025-03-31,South,Services,Online,Mid Market,7,179.64,0.0,1257.48,0.0,1257.48,3,1.0
6389,2024-04-12,Northeast,Technology,Retail,Mid Market,9,184.69,0.1,1662.21,166.22,1495.99,4,1.0
6390,2023-03-10,South,Technology,Online,Enterprise,1,131.73,0.0,131.73,0.0,131.73,3,1.0
6391,2023-07-19,West,Furniture,Retail,Enterprise,9,211.09,0.2,1899.81,379.96,1671.83,7,1.1
6392,2023-08-04,Northeast,Technology,Partner,Small Business,11,197.53,0.1,2172.83,217.28,2151.1,8,1.1
6393,2023-07-31,West,Office Supplies,Partner,Mid Market,9,149.31,0.15,1343.79,201.57,1256.44,7,1.1
6394,2024-05-22,West,Software,Partner,Small Business,4,155.72,0.05,622.88,31.14,591.74,5,1.0
6395,2023-01-16,South,Services,Direct Sales,Consumer,10,93.25,0.05,932.5,46.62,885.88,1,1.0
6396,2025-06-02,Midwest,Services,Online,Enterprise,5,209.41,0.1,1047.05,104.7,1036.58,6,1.1
6397,2023-11-28,Northeast,Furniture,Online,Small Business,6,202.28,0.1,1213.68,121.37,1365.39,11,1.25
6398,2024-12-17,Northeast,Office Supplies,Partner,Consumer,4,178.0,0.05,712.0,35.6,845.5,12,1.25
6399,2024-07-04,Midwest,Technology,Online,Consumer,6,169.67,0.0,1018.02,0.0,1119.82,7,1.1
6400,2025-07-30,South,Furniture,Retail,Small Business,5,225.86,0.0,1129.3,0.0,1242.23,7,1.1
6401,2023-09-13,South,Services,Partner,Mid Market,3,193.31,0.1,579.93,57.99,521.94,9,1.0
6402,2025-09-18,South,Technology,Online,Enterprise,3,230.21,0.0,690.63,0.0,690.63,9,1.0
6403,2024-12-28,West,Office Supplies,Online,Enterprise,9,196.37,0.0,1767.33,0.0,2209.16,12,1.25
6404,2025-05-29,South,Services,Partner,Enterprise,5,235.84,0.05,1179.2,58.96,1120.24,5,1.0
6405,2025-03-25,South,Technology,Partner,Mid Market,11,232.14,0.05,2553.54,127.68,2425.86,3,1.0
6406,2024-10-10,Midwest,Services,Online,Consumer,3,237.52,0.0,712.56,0.0,890.7,10,1.25
6407,2025-09-26,South,Technology,Retail,Mid Market,8,151.64,0.1,1213.12,121.31,1091.81,9,1.0
6408,2024-04-15,Midwest,Services,Retail,Small Business,8,222.28,0.0,1778.24,0.0,1778.24,4,1.0
6409,2024-11-20,Northeast,Furniture,Online,Small Business,3,185.14,0.0,555.42,0.0,694.28,11,1.25
6410,2024-11-30,Midwest,Technology,Online,Small Business,7,177.9,0.05,1245.3,62.26,1478.79,11,1.25
6411,2024-05-21,Midwest,Technology,Online,Mid Market,9,158.88,0.0,1429.92,0.0,1429.92,5,1.0
6412,2025-09-18,Midwest,Software,Partner,Small Business,3,203.5,0.05,610.5,30.52,579.98,9,1.0
6413,2025-10-06,West,Services,Retail,Consumer,8,78.0,0.05,624.0,31.2,741.0,10,1.25
6414,2025-03-14,South,Office Supplies,Direct Sales,Consumer,1,203.9,0.15,203.9,30.58,173.32,3,1.0
6415,2025-04-10,South,Services,Online,Enterprise,3,203.71,0.0,611.13,0.0,611.13,4,1.0
6416,2023-08-02,South,Software,Direct Sales,Consumer,4,243.77,0.05,975.08,48.75,1018.96,8,1.1
6417,2023-06-18,Midwest,Technology,Retail,Small Business,3,192.37,0.1,577.11,57.71,571.34,6,1.1
6418,2025-09-04,Northeast,Software,Online,Mid Market,9,260.61,0.0,2345.49,0.0,2345.49,9,1.0
6419,2023-05-26,Northeast,Furniture,Online,Small Business,10,163.42,0.0,1634.2,0.0,1634.2,5,1.0
6420,2024-05-30,South,Furniture,Retail,Small Business,5,156.9,0.0,784.5,0.0,784.5,5,1.0
6421,2024-03-28,Northeast,Technology,Partner,Consumer,3,272.85,0.0,818.55,0.0,818.55,3,1.0
6422,2023-03-01,West,Furniture,Partner,Mid Market,3,153.45,0.0,460.35,0.0,460.35,3,1.0
6423,2024-06-11,Northeast,Office Supplies,Retail,Small Business,11,63.0,0.0,693.0,0.0,762.3,6,1.1
6424,2025-10-20,South,Technology,Online,Small Business,2,273.69,0.05,547.38,27.37,650.01,10,1.25
6425,2024-04-18,South,Office Supplies,Online,Mid Market,10,278.16,0.0,2781.6,0.0,2781.6,4,1.0
6426,2025-01-26,West,Services,Online,Small Business,6,176.33,0.0,1057.98,0.0,1057.98,1,1.0
6427,2025-02-20,Northeast,Technology,Online,Small Business,9,181.61,0.05,1634.49,81.72,1552.77,2,1.0
6428,2024-03-08,South,Software,Partner,Enterprise,7,157.46,0.15,1102.22,165.33,936.89,3,1.0
6429,2024-02-05,South,Office Supplies,Direct Sales,Consumer,2,288.23,0.0,576.46,0.0,576.46,2,1.0
6430,2023-02-26,Northeast,Technology,Online,Consumer,9,269.6,0.05,2426.4,121.32,2305.08,2,1.0
6431,2025-09-29,Northeast,Software,Partner,Mid Market,3,155.13,0.0,465.39,0.0,465.39,9,1.0
6432,2023-07-05,South,Technology,Online,Small Business,7,192.94,0.05,1350.58,67.53,1411.36,7,1.1
6433,2024-02-02,Midwest,Technology,Online,Consumer,10,283.94,0.0,2839.4,0.0,2839.4,2,1.0
6434,2024-08-27,South,Technology,Online,Enterprise,7,298.42,0.0,2088.94,0.0,2297.83,8,1.1
6435,2025-02-26,West,Office Supplies,Online,Mid Market,4,208.26,0.1,833.04,83.3,749.74,2,1.0
6436,2023-06-07,West,Office Supplies,Online,Enterprise,4,216.73,0.1,866.92,86.69,858.25,6,1.1
6437,2024-08-11,West,Furniture,Online,Mid Market,2,188.12,0.05,376.24,18.81,393.17,8,1.1
6438,2024-04-10,West,Technology,Online,Small Business,2,158.83,0.15,317.66,47.65,270.01,4,1.0
6439,2024-03-21,West,Software,Online,Consumer,2,224.97,0.05,449.94,22.5,427.44,3,1.0
6440,2025-03-11,West,Services,Retail,Mid Market,11,280.23,0.1,3082.53,308.25,2774.28,3,1.0
6441,2025-07-17,Midwest,Office Supplies,Online,Enterprise,5,143.84,0.0,719.2,0.0,791.12,7,1.1
6442,2023-01-17,Midwest,Technology,Direct Sales,Mid Market,3,203.94,0.0,611.82,0.0,611.82,1,1.0
6443,2024-12-31,West,Technology,Partner,Small Business,10,201.52,0.05,2015.2,100.76,2393.05,12,1.25
6444,2023-11-22,South,Services,Direct Sales,Small Business,7,118.97,0.15,832.79,124.92,884.84,11,1.25
6445,2025-09-21,Midwest,Technology,Retail,Small Business,7,194.57,0.2,1361.99,272.4,1089.59,9,1.0
6446,2024-09-04,Midwest,Technology,Partner,Small Business,6,183.76,0.05,1102.56,55.13,1047.43,9,1.0
6447,2024-06-29,Midwest,Office Supplies,Online,Small Business,8,169.11,0.05,1352.88,67.64,1413.76,6,1.1
6448,2024-08-18,West,Software,Partner,Mid Market,11,269.77,0.0,2967.47,0.0,3264.22,8,1.1
6449,2025-07-09,South,Furniture,Online,Consumer,4,170.44,0.05,681.76,34.09,712.44,7,1.1
6450,2025-04-21,Midwest,Technology,Online,Enterprise,9,143.43,0.1,1290.87,129.09,1161.78,4,1.0
6451,2023-12-10,West,Software,Online,Small Business,10,230.75,0.0,2307.5,0.0,2884.38,12,1.25
6452,2025-05-08,Northeast,Office Supplies,Retail,Enterprise,10,208.88,0.1,2088.8,208.88,1879.92,5,1.0
6453,2024-03-20,Midwest,Software,Online,Mid Market,5,197.6,0.05,988.0,49.4,938.6,3,1.0
6454,2023-08-10,South,Technology,Direct Sales,Enterprise,4,231.86,0.05,927.44,46.37,969.17,8,1.1
6455,2024-08-14,West,Software,Online,Small Business,3,186.03,0.0,558.09,0.0,613.9,8,1.1
6456,2025-10-27,Northeast,Office Supplies,Direct Sales,Mid Market,9,175.94,0.0,1583.46,0.0,1979.32,10,1.25
6457,2025-10-14,West,Office Supplies,Online,Consumer,4,151.32,0.15,605.28,90.79,643.11,10,1.25
6458,2023-01-16,West,Office Supplies,Partner,Mid Market,9,239.91,0.15,2159.19,323.88,1835.31,1,1.0
6459,2024-06-07,Midwest,Furniture,Retail,Small Business,11,271.35,0.1,2984.85,298.49,2955.0,6,1.1
6460,2025-03-13,Midwest,Technology,Retail,Small Business,1,321.16,0.05,321.16,16.06,305.1,3,1.0
6461,2023-01-21,South,Technology,Online,Small Business,5,230.06,0.0,1150.3,0.0,1150.3,1,1.0
6462,2023-08-16,West,Furniture,Partner,Enterprise,1,290.41,0.0,290.41,0.0,319.45,8,1.1
6463,2025-10-04,Northeast,Office Supplies,Online,Consumer,9,157.52,0.0,1417.68,0.0,1772.1,10,1.25
6464,2025-03-19,Northeast,Software,Retail,Enterprise,7,144.24,0.05,1009.68,50.48,959.2,3,1.0
6465,2024-02-08,Midwest,Technology,Retail,Enterprise,10,127.47,0.1,1274.7,127.47,1147.23,2,1.0
6466,2025-12-25,Northeast,Services,Online,Enterprise,9,193.45,0.1,1741.05,174.1,1958.68,12,1.25
6467,2024-03-12,West,Technology,Online,Small Business,5,174.04,0.1,870.2,87.02,783.18,3,1.0
6468,2025-04-08,West,Furniture,Online,Small Business,10,285.64,0.0,2856.4,0.0,2856.4,4,1.0
6469,2025-07-22,West,Technology,Direct Sales,Mid Market,9,170.65,0.1,1535.85,153.58,1520.49,7,1.1
6470,2023-09-16,South,Office Supplies,Partner,Small Business,4,175.18,0.1,700.72,70.07,630.65,9,1.0
6471,2023-04-13,West,Software,Online,Enterprise,3,238.39,0.0,715.17,0.0,715.17,4,1.0
6472,2025-09-19,West,Services,Online,Small Business,2,253.58,0.0,507.16,0.0,507.16,9,1.0
6473,2025-02-07,Northeast,Furniture,Retail,Mid Market,4,221.96,0.0,887.84,0.0,887.84,2,1.0
6474,2025-03-23,Midwest,Technology,Online,Mid Market,3,235.21,0.1,705.63,70.56,635.07,3,1.0
6475,2023-08-14,Midwest,Software,Partner,Mid Market,9,236.14,0.1,2125.26,212.53,2104.01,8,1.1
6476,2025-07-31,West,Software,Partner,Mid Market,8,301.3,0.0,2410.4,0.0,2651.44,7,1.1
6477,2024-04-07,South,Services,Partner,Consumer,1,90.44,0.0,90.44,0.0,90.44,4,1.0
6478,2023-08-25,West,Technology,Direct Sales,Small Business,2,157.77,0.0,315.54,0.0,347.09,8,1.1
6479,2025-11-15,Midwest,Software,Retail,Enterprise,3,277.5,0.05,832.5,41.62,988.59,11,1.25
6480,2024-05-20,South,Technology,Retail,Small Business,6,188.41,0.05,1130.46,56.52,1073.94,5,1.0
6481,2025-03-24,West,Office Supplies,Partner,Small Business,5,233.23,0.15,1166.15,174.92,991.23,3,1.0
6482,2025-02-05,West,Technology,Partner,Small Business,11,56.69,0.15,623.59,93.54,530.05,2,1.0
6483,2024-09-25,Midwest,Office Supplies,Direct Sales,Mid Market,5,150.74,0.15,753.7,113.06,640.64,9,1.0
6484,2025-09-17,Northeast,Office Supplies,Partner,Mid Market,6,89.6,0.0,537.6,0.0,537.6,9,1.0
6485,2024-09-09,Midwest,Technology,Online,Small Business,8,152.53,0.0,1220.24,0.0,1220.24,9,1.0
6486,2023-09-30,West,Furniture,Direct Sales,Mid Market,1,170.78,0.0,170.78,0.0,170.78,9,1.0
6487,2023-08-20,West,Furniture,Partner,Small Business,5,205.48,0.0,1027.4,0.0,1130.14,8,1.1
6488,2025-02-06,South,Technology,Online,Enterprise,6,261.44,0.15,1568.64,235.3,1333.34,2,1.0
6489,2024-05-10,South,Technology,Partner,Mid Market,11,228.93,0.15,2518.23,377.73,2140.5,5,1.0
6490,2025-11-13,South,Furniture,Online,Enterprise,10,223.6,0.0,2236.0,0.0,2795.0,11,1.25
6491,2024-05-16,South,Software,Partner,Mid Market,11,163.38,0.15,1797.18,269.58,1527.6,5,1.0
6492,2023-01-25,South,Furniture,Direct Sales,Mid Market,6,123.23,0.05,739.38,36.97,702.41,1,1.0
6493,2023-10-15,South,Furniture,Online,Small Business,9,180.65,0.0,1625.85,0.0,2032.31,10,1.25
6494,2023-12-04,South,Services,Direct Sales,Small Business,10,142.13,0.05,1421.3,71.06,1687.79,12,1.25
6495,2025-11-26,Midwest,Technology,Partner,Enterprise,7,136.61,0.0,956.27,0.0,1195.34,11,1.25
6496,2023-05-17,Northeast,Software,Partner,Mid Market,4,108.62,0.0,434.48,0.0,434.48,5,1.0
6497,2024-05-22,Northeast,Office Supplies,Online,Consumer,7,190.4,0.0,1332.8,0.0,1332.8,5,1.0
6498,2023-08-15,South,Services,Online,Consumer,7,195.6,0.05,1369.2,68.46,1430.81,8,1.1
6499,2023-11-16,West,Furniture,Retail,Enterprise,11,254.34,0.05,2797.74,139.89,3322.32,11,1.25
6500,2025-07-04,Northeast,Software,Online,Consumer,11,256.42,0.1,2820.62,282.06,2792.41,7,1.1
6501,2023-03-27,South,Technology,Retail,Mid Market,6,222.01,0.05,1332.06,66.6,1265.46,3,1.0
6502,2025-07-14,Northeast,Services,Partner,Small Business,8,342.9,0.1,2743.2,274.32,2715.77,7,1.1
6503,2023-02-22,Midwest,Furniture,Direct Sales,Small Business,8,153.12,0.15,1224.96,183.74,1041.22,2,1.0
6504,2025-05-09,Northeast,Office Supplies,Online,Enterprise,10,167.97,0.1,1679.7,167.97,1511.73,5,1.0
6505,2025-05-16,Northeast,Technology,Online,Small Business,6,175.24,0.0,1051.44,0.0,1051.44,5,1.0
6506,2024-03-08,Midwest,Services,Partner,Small Business,11,172.25,0.05,1894.75,94.74,1800.01,3,1.0
6507,2025-09-25,Midwest,Software,Retail,Mid Market,2,97.23,0.1,194.46,19.45,175.01,9,1.0
6508,2023-04-10,South,Technology,Direct Sales,Small Business,5,154.18,0.05,770.9,38.55,732.36,4,1.0
6509,2025-09-16,South,Technology,Partner,Mid Market,1,209.82,0.1,209.82,20.98,188.84,9,1.0
6510,2024-08-21,West,Furniture,Partner,Mid Market,10,248.67,0.1,2486.7,248.67,2461.83,8,1.1
6511,2024-02-07,South,Technology,Online,Enterprise,10,116.83,0.0,1168.3,0.0,1168.3,2,1.0
6512,2024-01-31,South,Furniture,Online,Mid Market,10,122.64,0.0,1226.4,0.0,1226.4,1,1.0
6513,2024-02-19,South,Services,Online,Mid Market,11,133.98,0.1,1473.78,147.38,1326.4,2,1.0
6514,2025-07-27,Northeast,Office Supplies,Online,Small Business,9,213.46,0.0,1921.14,0.0,2113.25,7,1.1
6515,2024-11-07,South,Services,Partner,Consumer,4,136.16,0.0,544.64,0.0,680.8,11,1.25
6516,2024-04-07,South,Furniture,Retail,Small Business,1,111.87,0.0,111.87,0.0,111.87,4,1.0
6517,2024-06-24,West,Software,Retail,Mid Market,3,110.45,0.0,331.35,0.0,364.49,6,1.1
6518,2023-03-25,West,Furniture,Partner,Mid Market,10,174.07,0.0,1740.7,0.0,1740.7,3,1.0
6519,2023-09-28,South,Furniture,Retail,Small Business,2,187.73,0.05,375.46,18.77,356.69,9,1.0
6520,2023-09-01,Northeast,Office Supplies,Retail,Small Business,9,232.75,0.15,2094.75,314.21,1780.54,9,1.0
6521,2024-01-23,West,Furniture,Partner,Small Business,7,225.63,0.0,1579.41,0.0,1579.41,1,1.0
6522,2023-08-02,West,Services,Retail,Small Business,10,247.01,0.1,2470.1,247.01,2445.4,8,1.1
6523,2025-03-28,South,Office Supplies,Online,Small Business,10,186.86,0.05,1868.6,93.43,1775.17,3,1.0
6524,2023-02-28,West,Software,Retail,Consumer,6,140.78,0.1,844.68,84.47,760.21,2,1.0
6525,2025-06-01,Northeast,Software,Retail,Mid Market,4,203.42,0.1,813.68,81.37,805.54,6,1.1
6526,2025-04-22,South,Office Supplies,Retail,Small Business,11,115.74,0.0,1273.14,0.0,1273.14,4,1.0
6527,2025-07-12,West,Office Supplies,Online,Mid Market,4,214.29,0.0,857.16,0.0,942.88,7,1.1
6528,2023-05-03,South,Furniture,Online,Small Business,7,209.04,0.2,1463.28,292.66,1170.62,5,1.0
6529,2024-03-14,Northeast,Technology,Online,Small Business,8,255.38,0.1,2043.04,204.3,1838.74,3,1.0
6530,2025-10-18,South,Software,Online,Enterprise,4,240.83,0.0,963.32,0.0,1204.15,10,1.25
6531,2024-07-15,Northeast,Services,Partner,Consumer,7,217.27,0.05,1520.89,76.04,1589.33,7,1.1
6532,2023-04-28,South,Technology,Retail,Enterprise,3,92.7,0.1,278.1,27.81,250.29,4,1.0
6533,2025-06-23,West,Services,Retail,Consumer,9,163.61,0.0,1472.49,0.0,1619.74,6,1.1
6534,2024-01-30,Midwest,Technology,Online,Consumer,3,222.78,0.0,668.34,0.0,668.34,1,1.0
6535,2025-05-25,South,Office Supplies,Online,Mid Market,3,268.76,0.0,806.28,0.0,806.28,5,1.0
6536,2025-07-23,West,Furniture,Partner,Consumer,10,225.55,0.0,2255.5,0.0,2481.05,7,1.1
6537,2025-08-09,West,Technology,Partner,Mid Market,2,114.6,0.0,229.2,0.0,252.12,8,1.1
6538,2023-03-16,South,Technology,Direct Sales,Small Business,3,279.86,0.05,839.58,41.98,797.6,3,1.0
6539,2023-10-22,Northeast,Furniture,Online,Enterprise,8,192.91,0.0,1543.28,0.0,1929.1,10,1.25
6540,2023-01-21,South,Technology,Retail,Small Business,2,216.31,0.0,432.62,0.0,432.62,1,1.0
6541,2025-11-04,Midwest,Technology,Partner,Small Business,1,220.98,0.0,220.98,0.0,276.22,11,1.25
6542,2024-07-13,South,Technology,Direct Sales,Mid Market,5,152.6,0.05,763.0,38.15,797.34,7,1.1
6543,2024-01-07,South,Technology,Direct Sales,Enterprise,8,142.47,0.0,1139.76,0.0,1139.76,1,1.0
6544,2025-03-28,Midwest,Technology,Direct Sales,Small Business,6,201.98,0.0,1211.88,0.0,1211.88,3,1.0
6545,2025-12-28,West,Office Supplies,Direct Sales,Mid Market,2,143.28,0.0,286.56,0.0,358.2,12,1.25
6546,2025-04-25,South,Software,Retail,Mid Market,9,157.92,0.05,1421.28,71.06,1350.22,4,1.0
6547,2024-06-04,West,Technology,Online,Mid Market,4,170.31,0.0,681.24,0.0,749.36,6,1.1
6548,2024-01-06,South,Technology,Partner,Mid Market,3,87.64,0.0,262.92,0.0,262.92,1,1.0
6549,2023-04-11,Northeast,Software,Online,Mid Market,4,225.22,0.05,900.88,45.04,855.84,4,1.0
6550,2024-10-22,South,Technology,Online,Consumer,3,254.65,0.1,763.95,76.4,859.44,10,1.25
6551,2025-08-25,South,Software,Partner,Small Business,8,218.53,0.1,1748.24,174.82,1730.76,8,1.1
6552,2023-08-31,Midwest,Technology,Partner,Consumer,1,78.31,0.0,78.31,0.0,86.14,8,1.1
6553,2025-01-22,South,Technology,Retail,Small Business,1,210.3,0.2,210.3,42.06,168.24,1,1.0
6554,2024-05-26,South,Technology,Online,Mid Market,9,249.17,0.1,2242.53,224.25,2018.28,5,1.0
6555,2025-04-28,West,Technology,Retail,Enterprise,7,162.7,0.0,1138.9,0.0,1138.9,4,1.0
6556,2024-07-08,Northeast,Software,Direct Sales,Consumer,9,204.85,0.05,1843.65,92.18,1926.61,7,1.1
6557,2023-08-14,Northeast,Technology,Partner,Small Business,3,218.76,0.0,656.28,0.0,721.91,8,1.1
6558,2023-08-02,Midwest,Services,Retail,Enterprise,3,141.88,0.05,425.64,21.28,444.79,8,1.1
6559,2024-12-18,West,Furniture,Retail,Small Business,2,139.98,0.0,279.96,0.0,349.95,12,1.25
6560,2023-03-08,Midwest,Services,Direct Sales,Mid Market,2,78.15,0.0,156.3,0.0,156.3,3,1.0
6561,2024-01-31,West,Technology,Online,Enterprise,11,156.24,0.15,1718.64,257.8,1460.84,1,1.0
6562,2024-09-03,South,Technology,Online,Small Business,9,138.24,0.05,1244.16,62.21,1181.95,9,1.0
6563,2025-11-01,Northeast,Office Supplies,Online,Enterprise,2,172.15,0.15,344.3,51.64,365.82,11,1.25
6564,2025-02-08,South,Technology,Online,Small Business,4,236.8,0.0,947.2,0.0,947.2,2,1.0
6565,2024-02-11,West,Software,Online,Mid Market,11,230.12,0.0,2531.32,0.0,2531.32,2,1.0
6566,2025-07-13,Northeast,Furniture,Retail,Enterprise,4,122.32,0.0,489.28,0.0,538.21,7,1.1
6567,2024-10-08,Midwest,Software,Online,Mid Market,9,168.65,0.05,1517.85,75.89,1802.45,10,1.25
6568,2023-08-10,South,Technology,Online,Small Business,3,192.27,0.15,576.81,86.52,539.32,8,1.1
6569,2024-10-15,South,Office Supplies,Online,Small Business,10,43.66,0.05,436.6,21.83,518.46,10,1.25
6570,2024-03-03,West,Office Supplies,Direct Sales,Consumer,2,182.09,0.0,364.18,0.0,364.18,3,1.0
6571,2025-09-03,West,Software,Retail,Consumer,3,171.99,0.0,515.97,0.0,515.97,9,1.0
6572,2025-10-02,West,Furniture,Online,Mid Market,9,172.15,0.1,1549.35,154.94,1743.02,10,1.25
6573,2024-01-06,South,Services,Online,Mid Market,5,203.18,0.0,1015.9,0.0,1015.9,1,1.0
6574,2025-04-29,Northeast,Services,Retail,Enterprise,5,123.0,0.05,615.0,30.75,584.25,4,1.0
6575,2025-05-05,South,Services,Partner,Mid Market,7,212.4,0.1,1486.8,148.68,1338.12,5,1.0
6576,2023-08-17,West,Office Supplies,Retail,Small Business,1,195.3,0.2,195.3,39.06,171.86,8,1.1
6577,2023-10-07,West,Furniture,Direct Sales,Enterprise,10,267.44,0.0,2674.4,0.0,3343.0,10,1.25
6578,2025-12-06,South,Technology,Retail,Small Business,5,185.68,0.1,928.4,92.84,1044.45,12,1.25
6579,2025-09-01,South,Services,Direct Sales,Consumer,9,262.73,0.1,2364.57,236.46,2128.11,9,1.0
6580,2025-01-27,Northeast,Services,Online,Mid Market,6,268.23,0.05,1609.38,80.47,1528.91,1,1.0
6581,2025-11-13,Northeast,Technology,Direct Sales,Mid Market,8,205.68,0.1,1645.44,164.54,1851.12,11,1.25
